Date,France_10y,Germany_10y,Belgium_10y,Italy_10y,Spain_10y,Portugal_10y,Ireland_10y,Greece_10y
2015-01-22,0.733,0.55,0.81,1.62215,1.56,2.351,1.154,9.258
2015-01-22,0.733,0.55,0.76,1.62215,1.56,2.351,1.154,9.258
2015-01-22,0.733,0.55,0.69,1.62215,1.56,2.351,1.154,9.258
2015-01-23,0.55,0.39,0.67,1.47516,1.349,2.21,1.073,8.46
2015-01-23,0.55,0.39,0.59,1.47516,1.349,2.21,1.073,8.46
2015-01-23,0.55,0.39,0.63,1.47516,1.349,2.21,1.073,8.46
2015-01-24,0.559,0.39,0.63,1.5264,1.349,2.256,1.08,8.817
2015-01-25,0.559,0.39,0.63,1.5264,1.349,2.256,1.08,8.817
2015-01-26,0.559,0.36,0.67,1.5264,1.437,2.141,1.09,8.87
2015-01-26,0.559,0.36,0.61,1.5264,1.437,2.141,1.09,8.87
2015-01-26,0.559,0.36,0.63,1.5264,1.437,2.141,1.09,8.87
2015-01-27,0.594,0.39,0.68,1.51983,1.408,2.191,1.131,9.677
2015-01-27,0.594,0.39,0.62,1.51983,1.408,2.191,1.131,9.677
2015-01-27,0.594,0.39,0.67,1.51983,1.408,2.191,1.131,9.677
2015-01-28,0.611,0.38,0.68,1.60379,1.485,2.358,1.141,10.693
2015-01-28,0.611,0.38,0.62,1.60379,1.485,2.358,1.141,10.693
2015-01-28,0.611,0.38,0.68,1.60379,1.485,2.358,1.141,10.693
2015-01-29,0.612,0.35,0.68,1.63338,1.494,2.399,1.176,10.461
2015-01-29,0.612,0.35,0.68,1.63338,1.494,2.399,1.176,10.461
2015-01-29,0.612,0.35,0.62,1.63338,1.494,2.399,1.176,10.461
2015-01-30,0.584,0.35,0.59,1.58632,1.477,2.405,1.143,11.275
2015-01-30,0.584,0.35,0.65,1.58632,1.477,2.405,1.143,11.275
2015-01-30,0.584,0.35,0.65,1.58632,1.477,2.405,1.143,11.275
2015-01-31,0.551,0.35,0.59,1.59247,1.477,2.431,1.151,11.086
2015-02-01,0.551,0.35,0.59,1.59247,1.477,2.431,1.151,11.086
2015-02-02,0.551,0.3,0.63,1.59247,1.479,2.453,1.157,11.311
2015-02-02,0.551,0.3,0.57,1.59247,1.479,2.453,1.157,11.311
2015-02-02,0.551,0.3,0.6,1.59247,1.479,2.453,1.157,11.311
2015-02-03,0.564,0.33,0.63,1.56145,1.493,2.378,1.164,9.798
2015-02-03,0.564,0.33,0.57,1.56145,1.493,2.378,1.164,9.798
2015-02-03,0.564,0.33,0.59,1.56145,1.493,2.378,1.164,9.798
2015-02-04,0.59,0.34,0.65,1.55756,1.488,2.514,1.176,9.948
2015-02-04,0.59,0.34,0.59,1.55756,1.488,2.514,1.176,9.948
2015-02-04,0.59,0.34,0.63,1.55756,1.488,2.514,1.176,9.948
2015-02-05,0.581,0.35,0.66,1.54884,1.49,2.476,1.173,9.953
2015-02-05,0.581,0.35,0.6,1.54884,1.49,2.476,1.173,9.953
2015-02-05,0.581,0.35,0.62,1.54884,1.49,2.476,1.173,9.953
2015-02-06,0.575,0.35,0.63,1.57195,1.479,2.438,1.188,10.314
2015-02-06,0.575,0.35,0.67,1.57195,1.479,2.438,1.188,10.314
2015-02-06,0.575,0.35,0.61,1.57195,1.479,2.438,1.188,10.314
2015-02-07,0.606,0.35,0.67,1.62499,1.479,2.454,1.211,10.176
2015-02-08,0.606,0.35,0.67,1.62499,1.479,2.454,1.211,10.176
2015-02-09,0.606,0.33,0.69,1.62499,1.577,2.544,1.224,11.28
2015-02-09,0.606,0.33,0.62,1.62499,1.577,2.544,1.224,11.28
2015-02-09,0.606,0.33,0.66,1.62499,1.577,2.544,1.224,11.28
2015-02-10,0.62,0.36,0.65,1.64617,1.629,2.59,1.245,10.453
2015-02-10,0.62,0.36,0.67,1.64617,1.629,2.59,1.245,10.453
2015-02-10,0.62,0.36,0.72,1.64617,1.629,2.59,1.245,10.453
2015-02-11,0.639,0.36,0.71,1.66053,1.634,2.573,1.257,10.882
2015-02-11,0.639,0.36,0.65,1.66053,1.634,2.573,1.257,10.882
2015-02-11,0.639,0.36,0.69,1.66053,1.634,2.573,1.257,10.882
2015-02-12,0.635,0.36,0.69,1.65388,1.638,2.493,1.216,10.473
2015-02-12,0.635,0.36,0.63,1.65388,1.638,2.493,1.216,10.473
2015-02-12,0.635,0.36,0.68,1.65388,1.638,2.493,1.216,10.473
2015-02-13,0.63,0.35,0.67,1.59054,1.575,2.386,1.188,9.175
2015-02-13,0.63,0.35,0.6,1.59054,1.575,2.386,1.188,9.175
2015-02-13,0.63,0.35,0.66,1.59054,1.575,2.386,1.188,9.175
2015-02-14,0.617,0.35,0.66,1.63629,1.575,2.388,1.19,9.247
2015-02-15,0.617,0.35,0.66,1.63629,1.575,2.388,1.19,9.247
2015-02-16,0.617,0.35,0.68,1.63629,1.581,2.395,1.186,9.529
2015-02-16,0.617,0.35,0.61,1.63629,1.581,2.395,1.186,9.529
2015-02-16,0.617,0.35,0.64,1.63629,1.581,2.395,1.186,9.529
2015-02-17,0.634,0.34,0.68,1.63499,1.6,2.368,1.165,10.255
2015-02-17,0.634,0.34,0.61,1.63499,1.6,2.368,1.165,10.255
2015-02-17,0.634,0.34,0.64,1.63499,1.6,2.368,1.165,10.255
2015-02-18,0.64,0.37,0.7,1.61611,1.603,2.328,1.157,9.993
2015-02-18,0.64,0.37,0.63,1.61611,1.603,2.328,1.157,9.993
2015-02-18,0.64,0.37,0.66,1.61611,1.603,2.328,1.157,9.993
2015-02-19,0.647,0.37,0.71,1.58595,1.573,2.266,1.113,10.03
2015-02-19,0.647,0.37,0.64,1.58595,1.573,2.266,1.113,10.03
2015-02-19,0.647,0.37,0.66,1.58595,1.573,2.266,1.113,10.03
2015-02-20,0.67,0.38,0.68,1.57184,1.555,2.229,1.117,9.951
2015-02-20,0.67,0.38,0.61,1.57184,1.555,2.229,1.117,9.951
2015-02-20,0.67,0.38,0.67,1.57184,1.555,2.229,1.117,9.951
2015-02-21,0.65,0.38,0.67,1.49828,1.555,2.234,1.117,9.941
2015-02-22,0.65,0.38,0.67,1.49828,1.555,2.234,1.117,9.941
2015-02-23,0.65,0.39,0.67,1.49828,1.447,2.159,1.073,9.498
2015-02-23,0.65,0.39,0.59,1.49828,1.447,2.159,1.073,9.498
2015-02-23,0.65,0.39,0.65,1.49828,1.447,2.159,1.073,9.498
2015-02-24,0.628,0.38,0.66,1.45892,1.408,2.109,1.027,8.671
2015-02-24,0.628,0.38,0.59,1.45892,1.408,2.109,1.027,8.671
2015-02-24,0.628,0.38,0.63,1.45892,1.408,2.109,1.027,8.671
2015-02-25,0.586,0.34,0.62,1.44653,1.404,2.019,0.977,8.868
2015-02-25,0.586,0.34,0.55,1.44653,1.404,2.019,0.977,8.868
2015-02-25,0.586,0.34,0.59,1.44653,1.404,2.019,0.977,8.868
2015-02-26,0.545,0.29,0.56,1.35286,1.317,1.871,0.893,9.196
2015-02-26,0.545,0.29,0.49,1.35286,1.317,1.871,0.893,9.196
2015-02-26,0.545,0.29,0.53,1.35286,1.317,1.871,0.893,9.196
2015-02-27,0.561,0.33,0.58,1.32648,1.292,1.832,0.876,9.519
2015-02-27,0.561,0.33,0.51,1.32648,1.292,1.832,0.876,9.519
2015-02-27,0.561,0.33,0.56,1.32648,1.292,1.832,0.876,9.519
2015-02-28,0.575,0.33,0.56,1.33028,1.292,1.841,0.882,9.537
2015-03-01,0.575,0.33,0.56,1.33028,1.292,1.841,0.882,9.537
2015-03-02,0.575,0.33,0.52,1.33028,1.254,1.857,0.892,9.715
2015-03-02,0.575,0.33,0.54,1.33028,1.254,1.857,0.892,9.715
2015-03-02,0.575,0.33,0.58,1.33028,1.254,1.857,0.892,9.715
2015-03-03,0.601,0.35,0.63,1.37944,1.313,1.927,0.922,9.537
2015-03-03,0.601,0.35,0.56,1.37944,1.313,1.927,0.922,9.537
2015-03-03,0.601,0.35,0.58,1.37944,1.313,1.927,0.922,9.537
2015-03-04,0.635,0.37,0.63,1.3909,1.346,1.888,0.93,9.675
2015-03-04,0.635,0.37,0.56,1.3909,1.346,1.888,0.93,9.675
2015-03-04,0.635,0.37,0.61,1.3909,1.346,1.888,0.93,9.675
2015-03-05,0.652,0.39,0.63,1.36461,1.3,1.803,0.881,9.625
2015-03-05,0.652,0.39,0.57,1.36461,1.3,1.803,0.881,9.625
2015-03-05,0.652,0.39,0.62,1.36461,1.3,1.803,0.881,9.625
2015-03-06,0.619,0.35,0.62,1.29661,1.23,1.763,0.876,9.466
2015-03-06,0.619,0.35,0.57,1.29661,1.23,1.763,0.876,9.466
2015-03-06,0.619,0.35,0.58,1.29661,1.23,1.763,0.876,9.466
2015-03-07,0.61,0.35,0.58,1.30593,1.23,1.758,0.872,9.555
2015-03-08,0.61,0.35,0.58,1.30593,1.23,1.778,0.872,9.625
2015-03-09,0.61,0.35,0.58,1.30593,1.275,1.771,0.833,10.118
2015-03-09,0.61,0.35,0.52,1.30593,1.275,1.771,0.833,10.118
2015-03-09,0.61,0.35,0.56,1.30593,1.275,1.771,0.833,10.118
2015-03-10,0.547,0.29,0.49,1.2549,1.231,1.717,0.765,10.291
2015-03-10,0.547,0.29,0.44,1.2549,1.231,1.717,0.765,10.291
2015-03-10,0.547,0.29,0.51,1.2549,1.231,1.717,0.765,10.291
2015-03-11,0.498,0.23,0.45,1.18643,1.196,1.624,0.721,10.748
2015-03-11,0.498,0.23,0.41,1.18643,1.196,1.624,0.721,10.748
2015-03-11,0.498,0.23,0.46,1.18643,1.196,1.624,0.721,10.748
2015-03-12,0.427,0.2,0.42,1.10322,1.05,1.585,0.756,10.601
2015-03-12,0.427,0.2,0.39,1.10322,1.05,1.585,0.756,10.601
2015-03-12,0.427,0.2,0.4,1.10322,1.05,1.585,0.756,10.601
2015-03-13,0.479,0.27,0.42,1.17184,1.155,1.57,0.789,10.698
2015-03-13,0.479,0.27,0.39,1.17184,1.155,1.57,0.789,10.698
2015-03-13,0.479,0.27,0.47,1.17184,1.155,1.57,0.789,10.698
2015-03-14,0.487,0.27,0.47,1.17587,1.155,1.555,0.785,10.722
2015-03-15,0.487,0.27,0.47,1.17587,1.155,1.555,0.785,10.722
2015-03-16,0.487,0.28,0.48,1.17587,1.103,1.57,0.804,10.899
2015-03-16,0.487,0.28,0.42,1.17587,1.103,1.57,0.804,10.899
2015-03-16,0.487,0.28,0.39,1.17587,1.103,1.57,0.804,10.899
2015-03-17,0.496,0.27,0.51,1.23576,1.158,1.643,0.827,10.89
2015-03-17,0.496,0.27,0.47,1.23576,1.158,1.643,0.827,10.89
2015-03-17,0.496,0.27,0.48,1.23576,1.158,1.643,0.827,10.89
2015-03-18,0.502,0.26,0.46,1.35991,1.205,1.757,0.817,11.099
2015-03-18,0.502,0.26,0.42,1.35991,1.205,1.757,0.817,11.099
2015-03-18,0.502,0.26,0.5,1.35991,1.205,1.757,0.817,11.099
2015-03-19,0.432,0.18,0.43,1.29485,1.22,1.72,0.808,11.845
2015-03-19,0.432,0.18,0.39,1.29485,1.22,1.72,0.808,11.845
2015-03-19,0.432,0.18,0.42,1.29485,1.22,1.72,0.808,11.845
2015-03-20,0.423,0.19,0.42,1.23853,1.187,1.655,0.783,11.536
2015-03-20,0.423,0.19,0.38,1.23853,1.187,1.655,0.783,11.536
2015-03-20,0.423,0.19,0.41,1.23853,1.187,1.655,0.783,11.536
2015-03-21,0.43,0.19,0.41,1.28847,1.187,1.644,0.789,11.594
2015-03-22,0.43,0.19,0.41,1.28847,1.187,1.644,0.789,11.594
2015-03-23,0.43,0.17,0.45,1.28847,1.176,1.771,0.805,11.538
2015-03-23,0.43,0.17,0.41,1.28847,1.176,1.771,0.805,11.538
2015-03-23,0.43,0.17,0.42,1.28847,1.176,1.771,0.805,11.538
2015-03-24,0.458,0.21,0.49,1.32297,1.24,1.812,0.796,11.002
2015-03-24,0.458,0.21,0.45,1.32297,1.24,1.812,0.796,11.002
2015-03-24,0.458,0.21,0.45,1.32297,1.24,1.812,0.796,11.002
2015-03-25,0.484,0.22,0.51,1.36069,1.272,1.836,0.793,10.98
2015-03-25,0.484,0.22,0.48,1.36069,1.272,1.836,0.793,10.98
2015-03-25,0.484,0.22,0.49,1.36069,1.272,1.836,0.793,10.98
2015-03-26,0.479,0.21,0.5,1.37437,1.295,1.812,0.786,11.051
2015-03-26,0.479,0.21,0.46,1.37437,1.295,1.812,0.786,11.051
2015-03-26,0.479,0.21,0.48,1.37437,1.295,1.812,0.786,11.051
2015-03-27,0.486,0.23,0.47,1.36484,1.278,1.759,0.785,11.065
2015-03-27,0.486,0.23,0.44,1.36484,1.278,1.759,0.785,11.065
2015-03-27,0.486,0.23,0.47,1.36484,1.278,1.759,0.785,11.065
2015-03-28,0.472,0.23,0.47,1.3743,1.278,1.76,0.798,11.087
2015-03-29,0.472,0.23,0.47,1.3743,1.278,1.76,0.798,11.087
2015-03-30,0.472,0.19,0.47,1.3743,1.283,1.776,0.792,11.067
2015-03-30,0.472,0.19,0.46,1.3743,1.283,1.776,0.792,11.067
2015-03-30,0.472,0.19,0.43,1.3743,1.283,1.776,0.792,11.067
2015-03-31,0.493,0.21,0.47,1.29828,1.201,1.706,0.757,11.451
2015-03-31,0.493,0.21,0.43,1.29828,1.201,1.706,0.757,11.451
2015-03-31,0.493,0.21,0.48,1.29828,1.201,1.706,0.757,11.451
2015-04-01,0.464,0.18,0.43,1.24904,1.192,1.714,0.75,11.722
2015-04-01,0.464,0.18,0.4,1.24904,1.192,1.714,0.75,11.722
2015-04-01,0.464,0.18,0.44,1.24904,1.192,1.714,0.75,11.722
2015-04-02,0.454,0.17,0.45,1.28769,1.213,1.72,0.765,11.839
2015-04-02,0.454,0.17,0.42,1.28769,1.213,1.72,0.765,11.839
2015-04-02,0.454,0.17,0.44,1.28769,1.213,1.72,0.765,11.839
2015-04-03,0.454,0.17,0.44,1.28763,1.213,1.705,0.775,11.839
2015-04-04,0.454,0.17,0.44,1.28763,1.213,1.704,0.775,11.929
2015-04-05,0.454,0.17,0.44,1.28763,1.213,1.704,0.775,11.929
2015-04-06,0.454,0.17,0.44,1.28763,1.213,1.706,0.775,11.929
2015-04-07,0.454,0.19,0.46,1.28763,1.142,1.634,0.746,11.684
2015-04-07,0.454,0.19,0.42,1.28763,1.142,1.634,0.746,11.684
2015-04-07,0.454,0.19,0.44,1.28763,1.142,1.634,0.746,11.684
2015-04-08,0.439,0.17,0.45,1.232,1.163,1.63,0.73,11.594
2015-04-08,0.439,0.17,0.41,1.232,1.163,1.63,0.73,11.594
2015-04-08,0.439,0.17,0.43,1.232,1.163,1.63,0.73,11.594
2015-04-09,0.43,0.16,0.39,1.26853,1.209,1.649,0.725,11.25
2015-04-09,0.43,0.16,0.43,1.26853,1.209,1.649,0.725,11.25
2015-04-09,0.43,0.16,0.42,1.26853,1.209,1.649,0.725,11.25
2015-04-10,0.431,0.16,0.43,1.26009,1.21,1.624,0.715,11.162
2015-04-10,0.431,0.16,0.4,1.26009,1.21,1.624,0.715,11.162
2015-04-10,0.431,0.16,0.43,1.26009,1.21,1.624,0.715,11.162
2015-04-11,0.432,0.16,0.43,1.27574,1.21,1.607,0.729,11.3
2015-04-12,0.432,0.16,0.43,1.27574,1.21,1.607,0.729,11.3
2015-04-13,0.432,0.16,0.41,1.27574,1.246,1.687,0.696,11.57
2015-04-13,0.432,0.16,0.38,1.27574,1.246,1.687,0.696,11.57
2015-04-13,0.432,0.16,0.42,1.27574,1.246,1.687,0.696,11.57
2015-04-14,0.4,0.14,0.4,1.28513,1.254,1.782,0.69,11.777
2015-04-14,0.4,0.14,0.37,1.28513,1.254,1.782,0.69,11.777
2015-04-14,0.4,0.14,0.39,1.28513,1.254,1.782,0.69,11.777
2015-04-15,0.384,0.13,0.35,1.30285,1.288,1.732,0.656,11.668
2015-04-15,0.384,0.13,0.38,1.30285,1.288,1.732,0.656,11.668
2015-04-15,0.384,0.13,0.38,1.30285,1.288,1.732,0.656,11.668
2015-04-16,0.331,0.08,0.35,1.34714,1.309,1.903,0.663,12.675
2015-04-16,0.331,0.08,0.32,1.34714,1.309,1.903,0.663,12.675
2015-04-16,0.331,0.08,0.33,1.34714,1.309,1.903,0.663,12.675
2015-04-17,0.339,0.07,0.35,1.45464,1.39,2.007,0.706,12.923
2015-04-17,0.339,0.07,0.33,1.45464,1.39,2.007,0.706,12.923
2015-04-17,0.339,0.07,0.34,1.45464,1.39,2.007,0.706,12.923
2015-04-18,0.343,0.07,0.34,1.46427,1.39,1.998,0.712,12.923
2015-04-19,0.343,0.07,0.34,1.46427,1.39,1.998,0.712,12.923
2015-04-20,0.343,0.07,0.36,1.46427,1.42,2.029,0.715,13.157
2015-04-20,0.343,0.07,0.33,1.46427,1.42,2.029,0.715,13.157
2015-04-20,0.343,0.07,0.36,1.46427,1.42,2.029,0.715,13.157
2015-04-21,0.343,0.07,0.38,1.47821,1.453,2.088,0.75,13.623
2015-04-21,0.343,0.07,0.35,1.47821,1.453,2.088,0.75,13.623
2015-04-21,0.343,0.07,0.35,1.47821,1.453,2.088,0.75,13.623
2015-04-22,0.345,0.09,0.38,1.41498,1.434,2.02,0.763,13.593
2015-04-22,0.345,0.09,0.35,1.41498,1.434,2.02,0.763,13.593
2015-04-22,0.345,0.09,0.36,1.41498,1.434,2.02,0.763,13.593
2015-04-23,0.384,0.15,0.39,1.39681,1.372,1.983,0.746,12.761
2015-04-23,0.384,0.15,0.41,1.39681,1.372,1.983,0.746,12.761
2015-04-23,0.384,0.15,0.39,1.39681,1.372,1.983,0.746,12.761
2015-04-24,0.423,0.18,0.44,1.40852,1.359,2.005,0.728,12.58
2015-04-24,0.423,0.18,0.42,1.40852,1.359,2.005,0.728,12.58
2015-04-24,0.423,0.18,0.43,1.40852,1.359,2.005,0.728,12.58
2015-04-25,0.4,0.18,0.43,1.43523,1.359,2.004,0.732,12.704
2015-04-26,0.4,0.18,0.43,1.43523,1.359,2.004,0.732,12.704
2015-04-27,0.4,0.14,0.41,1.43523,1.388,1.922,0.72,12.064
2015-04-27,0.4,0.14,0.42,1.43523,1.388,1.922,0.72,12.064
2015-04-27,0.4,0.14,0.44,1.43523,1.388,1.922,0.72,12.064
2015-04-28,0.409,0.15,0.43,1.36573,1.28,1.982,0.714,10.936
2015-04-28,0.409,0.15,0.41,1.36573,1.28,1.982,0.714,10.936
2015-04-28,0.409,0.15,0.42,1.36573,1.28,1.982,0.714,10.936
2015-04-29,0.48,0.22,0.56,1.4362,1.397,2.14,0.847,11.274
2015-04-29,0.48,0.22,0.53,1.4362,1.397,2.14,0.847,11.274
2015-04-29,0.48,0.22,0.49,1.4362,1.397,2.14,0.847,11.274
2015-04-30,0.612,0.33,0.65,1.49752,1.536,2.139,0.927,10.89
2015-04-30,0.612,0.33,0.62,1.49752,1.536,2.139,0.927,10.89
2015-04-30,0.612,0.33,0.62,1.49752,1.536,2.139,0.927,10.89
2015-05-01,0.647,0.33,0.62,1.50292,1.536,2.097,0.916,10.89
2015-05-02,0.647,0.33,0.62,1.50292,1.536,2.094,0.937,10.89
2015-05-03,0.647,0.33,0.62,1.50292,1.536,2.094,0.937,10.89
2015-05-04,0.647,0.4,0.7,1.50292,1.484,2.138,0.989,10.686
2015-05-04,0.647,0.4,0.67,1.50292,1.484,2.138,0.989,10.686
2015-05-04,0.647,0.4,0.65,1.50292,1.484,2.138,0.989,10.686
2015-05-05,0.681,0.42,0.74,1.68847,1.594,2.389,1.117,11.08
2015-05-05,0.681,0.42,0.71,1.68847,1.594,2.389,1.117,11.08
2015-05-05,0.681,0.42,0.68,1.68847,1.594,2.389,1.117,11.08
2015-05-06,0.81,0.53,0.86,1.84658,1.805,2.518,1.303,11.147
2015-05-06,0.81,0.53,0.83,1.84658,1.805,2.518,1.303,11.147
2015-05-06,0.81,0.53,0.82,1.84658,1.805,2.518,1.303,11.147
2015-05-07,1.007,0.76,0.96,1.86689,1.857,2.437,1.285,10.858
2015-05-07,1.007,0.76,0.93,1.86689,1.857,2.437,1.285,10.858
2015-05-07,1.007,0.76,0.97,1.86689,1.857,2.437,1.285,10.858
2015-05-08,0.87,0.58,0.87,1.73295,1.722,2.262,1.207,10.798
2015-05-08,0.87,0.58,0.83,1.73295,1.722,2.262,1.207,10.798
2015-05-08,0.87,0.58,0.86,1.73295,1.722,2.262,1.207,10.798
2015-05-09,0.881,0.58,0.86,1.72968,1.722,2.287,1.251,10.798
2015-05-10,0.881,0.58,0.86,1.72968,1.722,2.287,1.251,10.798
2015-05-11,0.881,0.59,0.87,1.72968,1.713,2.351,1.272,10.876
2015-05-11,0.881,0.59,0.84,1.72968,1.713,2.351,1.272,10.876
2015-05-11,0.881,0.59,0.88,1.72968,1.713,2.351,1.272,10.876
2015-05-12,0.97,0.69,0.98,1.84916,1.809,2.436,1.375,10.967
2015-05-12,0.97,0.69,0.95,1.84916,1.809,2.436,1.375,10.967
2015-05-12,0.97,0.69,0.96,1.84916,1.809,2.436,1.375,10.967
2015-05-13,0.924,0.65,0.92,1.80456,1.668,2.413,1.371,10.564
2015-05-13,0.924,0.65,0.93,1.80456,1.668,2.413,1.371,10.564
2015-05-13,0.924,0.65,0.9,1.80456,1.668,2.413,1.371,10.564
2015-05-14,0.987,0.73,0.93,1.89459,1.865,2.379,1.355,10.512
2015-05-15,0.918,0.65,0.93,1.79017,1.782,2.304,1.276,10.621
2015-05-16,0.933,0.65,0.93,1.87784,1.782,2.294,1.317,10.621
2015-05-17,0.933,0.65,0.93,1.87784,1.782,2.294,1.317,10.621
2015-05-18,0.933,0.65,0.93,1.87784,1.829,2.411,1.303,11.454
2015-05-18,0.933,0.65,0.94,1.87784,1.829,2.411,1.303,11.454
2015-05-18,0.933,0.65,0.96,1.87784,1.829,2.411,1.303,11.454
2015-05-19,0.829,0.57,0.84,1.81382,1.76,2.362,1.254,11.17
2015-05-19,0.829,0.57,0.94,1.81382,1.76,2.362,1.254,11.17
2015-05-19,0.829,0.57,0.91,1.81382,1.76,2.362,1.254,11.17
2015-05-20,0.868,0.59,0.91,1.79836,1.763,2.399,1.289,11.128
2015-05-20,0.868,0.59,0.88,1.79836,1.763,2.399,1.289,11.128
2015-05-20,0.868,0.59,0.88,1.79836,1.763,2.399,1.289,11.128
2015-05-21,0.893,0.62,0.96,1.86137,1.802,2.397,1.313,11.233
2015-05-21,0.893,0.62,0.94,1.86137,1.802,2.397,1.313,11.233
2015-05-21,0.893,0.62,0.91,1.86137,1.802,2.397,1.313,11.233
2015-05-22,0.877,0.59,0.92,1.82319,1.757,2.414,1.282,11.387
2015-05-22,0.877,0.59,0.89,1.82319,1.757,2.414,1.282,11.387
2015-05-22,0.877,0.59,0.88,1.82319,1.757,2.414,1.282,11.387
2015-05-23,0.877,0.59,0.92,1.82327,1.757,2.435,1.312,11.387
2015-05-24,0.877,0.59,0.92,1.82327,1.757,2.435,1.312,11.387
2015-05-25,0.877,0.59,0.92,1.82327,1.757,2.585,1.32,11.387
2015-05-26,0.859,0.56,0.9,1.9103,1.861,2.51,1.256,11.894
2015-05-26,0.859,0.56,0.87,1.9103,1.861,2.51,1.256,11.894
2015-05-26,0.859,0.56,0.87,1.9103,1.861,2.51,1.256,11.894
2015-05-27,0.842,0.52,0.84,1.92651,1.864,2.481,1.217,11.604
2015-05-27,0.842,0.52,0.86,1.92651,1.864,2.481,1.217,11.604
2015-05-27,0.842,0.52,0.86,1.92651,1.864,2.481,1.217,11.604
2015-05-28,0.837,0.54,0.85,1.86426,1.841,2.54,1.214,11.09
2015-05-28,0.837,0.54,0.83,1.86426,1.841,2.54,1.214,11.09
2015-05-28,0.837,0.54,0.85,1.86426,1.841,2.54,1.214,11.09
2015-05-29,0.816,0.51,0.84,1.83726,1.866,2.561,1.18,11.172
2015-05-29,0.816,0.51,0.81,1.83726,1.866,2.561,1.18,11.172
2015-05-29,0.816,0.51,0.83,1.83726,1.866,2.561,1.18,11.172
2015-05-30,0.808,0.51,0.83,1.88708,1.866,2.57,1.236,11.172
2015-05-31,0.808,0.51,0.83,1.88708,1.866,2.57,1.236,11.172
2015-06-01,0.808,0.49,0.83,1.88708,1.882,2.745,1.273,11.62
2015-06-01,0.808,0.49,0.81,1.88708,1.882,2.745,1.273,11.62
2015-06-01,0.808,0.49,0.82,1.88708,1.882,2.745,1.273,11.62
2015-06-02,0.926,0.61,0.96,2.0576,2.011,2.827,1.389,11.314
2015-06-02,0.926,0.61,0.94,2.0576,2.011,2.827,1.389,11.314
2015-06-02,0.926,0.61,0.98,2.0576,2.011,2.827,1.389,11.314
2015-06-03,0.994,0.71,1.01,2.0742,2.024,2.83,1.546,10.932
2015-06-03,0.994,0.71,1.12,2.0742,2.024,2.83,1.546,10.932
2015-06-03,0.994,0.71,1.1,2.0742,2.024,2.83,1.546,10.932
2015-06-04,1.241,0.95,1.18,2.18844,2.19,2.788,1.549,10.689
2015-06-04,1.241,0.95,1.16,2.18844,2.19,2.788,1.549,10.689
2015-06-04,1.241,0.95,1.29,2.18844,2.19,2.788,1.549,10.689
2015-06-05,1.18,0.87,1.22,2.18862,2.215,2.933,1.641,11.402
2015-06-05,1.18,0.87,1.2,2.18862,2.215,2.933,1.641,11.402
2015-06-05,1.18,0.87,1.2,2.18862,2.215,2.933,1.641,11.402
2015-06-06,1.175,0.87,1.2,2.2452,2.215,2.953,1.664,11.402
2015-06-07,1.175,0.87,1.2,2.2452,2.215,2.985,1.645,11.212
2015-06-08,1.175,0.87,1.21,2.2452,2.278,2.971,1.693,11.381
2015-06-08,1.175,0.87,1.19,2.2452,2.278,2.971,1.693,11.381
2015-06-08,1.175,0.87,1.2,2.2452,2.278,2.971,1.693,11.381
2015-06-09,1.205,0.88,1.26,2.24539,2.261,2.95,1.766,11.562
2015-06-09,1.205,0.88,1.24,2.24539,2.261,2.95,1.766,11.562
2015-06-09,1.205,0.88,1.22,2.24539,2.261,2.95,1.766,11.562
2015-06-10,1.329,1.01,1.36,2.33844,2.372,3.079,1.796,11.641
2015-06-10,1.329,1.01,1.34,2.33844,2.372,3.079,1.796,11.641
2015-06-10,1.329,1.01,1.33,2.33844,2.372,3.079,1.796,11.641
2015-06-11,1.342,0.99,1.36,2.1102,2.284,2.85,1.623,11.405
2015-06-11,1.342,0.99,1.26,2.1102,2.284,2.85,1.623,11.405
2015-06-11,1.342,0.99,1.24,2.1102,2.284,2.85,1.623,11.405
2015-06-12,1.247,0.91,1.3,2.21098,2.264,3.041,1.704,11.588
2015-06-12,1.247,0.91,1.29,2.21098,2.264,3.041,1.704,11.588
2015-06-12,1.247,0.91,1.29,2.21098,2.264,3.041,1.704,11.588
2015-06-13,1.233,0.91,1.29,2.33192,2.264,3.047,1.737,11.819
2015-06-14,1.233,0.91,1.29,2.33192,2.264,3.047,1.737,11.819
2015-06-15,1.233,0.82,1.27,2.33192,2.404,3.223,1.767,12.249
2015-06-15,1.233,0.82,1.25,2.33192,2.404,3.223,1.767,12.249
2015-06-15,1.233,0.82,1.25,2.33192,2.404,3.223,1.767,12.249
2015-06-16,1.26,0.78,1.3,2.29645,2.454,3.173,1.736,12.911
2015-06-16,1.26,0.78,1.29,2.29645,2.454,3.173,1.736,12.911
2015-06-16,1.26,0.78,1.28,2.29645,2.454,3.173,1.736,12.911
2015-06-17,1.218,0.8,1.25,2.27806,2.345,3.168,1.736,13.029
2015-06-17,1.218,0.8,1.24,2.27806,2.345,3.168,1.736,13.029
2015-06-17,1.218,0.8,1.24,2.27806,2.345,3.168,1.736,13.029
2015-06-18,1.147,0.74,1.17,2.2664,2.324,3.09,1.681,13.038
2015-06-18,1.147,0.74,1.23,2.2664,2.324,3.09,1.681,13.038
2015-06-18,1.147,0.74,1.21,2.2664,2.324,3.09,1.681,13.038
